Actividad,Cantidad,Region,Clave Estado,Estado,Mes,Anio
PUNTOS DE REVISION,18,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,OCTUBRE,2015
PUNTOS DE REVISION,10,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,NOVIEMBRE,2015
PUNTOS DE REVISION,6,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,DICIEMBRE,2015
PLATICAS DE PREVENCION,7,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,ENERO,2015
PLATICAS DE PREVENCION,4,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,FEBRERO,2015
PLATICAS DE PREVENCION,4,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,MARZO,2015
PLATICAS DE PREVENCION,3,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,ABRIL,2015
PLATICAS DE PREVENCION,10,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,MAYO,2015
PLATICAS DE PREVENCION,11,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,JUNIO,2015
PLATICAS DE PREVENCION,0,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,JULIO,2015
PLATICAS DE PREVENCION,4,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,AGOSTO,2015
PLATICAS DE PREVENCION,3,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,SEPTIEMBRE,2015
PLATICAS DE PREVENCION,1,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,OCTUBRE,2015
PLATICAS DE PREVENCION,0,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,NOVIEMBRE,2015
PLATICAS DE PREVENCION,0,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,DICIEMBRE,2015
INSPECCIONES REALIZADAS,14,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,ENERO,2015
INSPECCIONES REALIZADAS,15,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,FEBRERO,2015
INSPECCIONES REALIZADAS,11,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,MARZO,2015
INSPECCIONES REALIZADAS,15,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,ABRIL,2015
INSPECCIONES REALIZADAS,13,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,MAYO,2015
INSPECCIONES REALIZADAS,27,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,JUNIO,2015
INSPECCIONES REALIZADAS,8,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,JULIO,2015
INSPECCIONES REALIZADAS,28,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,AGOSTO,2015
INSPECCIONES REALIZADAS,32,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,SEPTIEMBRE,2015
INSPECCIONES REALIZADAS,25,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,OCTUBRE,2015
INSPECCIONES REALIZADAS,14,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,NOVIEMBRE,2015
INSPECCIONES REALIZADAS,6,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,DICIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,0,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,ENERO,2015
ACTOS DE VIGILANCIA REALIZADOS,11,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,FEBRERO,2015
ACTOS DE VIGILANCIA REALIZADOS,19,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,MARZO,2015
ACTOS DE VIGILANCIA REALIZADOS,20,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,ABRIL,2015
ACTOS DE VIGILANCIA REALIZADOS,46,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,MAYO,2015
ACTOS DE VIGILANCIA REALIZADOS,52,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,JUNIO,2015
ACTOS DE VIGILANCIA REALIZADOS,9,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,JULIO,2015
ACTOS DE VIGILANCIA REALIZADOS,28,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,AGOSTO,2015
ACTOS DE VIGILANCIA REALIZADOS,35,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,SEPTIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,19,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,OCTUBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,31,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,NOVIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,34,GOLFO DE MEXICO Y MAR CARIBE,4,CAMPECHE,DICIEMBRE,2015
RECORRIDOS TERRESTRES,13,PACIFICO SUR,7,CHIAPAS,ENERO,2015
RECORRIDOS TERRESTRES,17,PACIFICO SUR,7,CHIAPAS,FEBRERO,2015
RECORRIDOS TERRESTRES,35,PACIFICO SUR,7,CHIAPAS,MARZO,2015
RECORRIDOS TERRESTRES,35,PACIFICO SUR,7,CHIAPAS,ABRIL,2015
RECORRIDOS TERRESTRES,35,PACIFICO SUR,7,CHIAPAS,MAYO,2015
RECORRIDOS TERRESTRES,36,PACIFICO SUR,7,CHIAPAS,JUNIO,2015
RECORRIDOS TERRESTRES,36,PACIFICO SUR,7,CHIAPAS,JULIO,2015
RECORRIDOS TERRESTRES,35,PACIFICO SUR,7,CHIAPAS,AGOSTO,2015
RECORRIDOS TERRESTRES,36,PACIFICO SUR,7,CHIAPAS,SEPTIEMBRE,2015
RECORRIDOS TERRESTRES,33,PACIFICO SUR,7,CHIAPAS,OCTUBRE,2015
RECORRIDOS TERRESTRES,38,PACIFICO SUR,7,CHIAPAS,NOVIEMBRE,2015
RECORRIDOS TERRESTRES,24,PACIFICO SUR,7,CHIAPAS,DICIEMBRE,2015
RECORRIDOS ACUATICOS,23,PACIFICO SUR,7,CHIAPAS,ENERO,2015
RECORRIDOS ACUATICOS,14,PACIFICO SUR,7,CHIAPAS,FEBRERO,2015
RECORRIDOS ACUATICOS,14,PACIFICO SUR,7,CHIAPAS,MARZO,2015
RECORRIDOS ACUATICOS,13,PACIFICO SUR,7,CHIAPAS,ABRIL,2015
RECORRIDOS ACUATICOS,9,PACIFICO SUR,7,CHIAPAS,MAYO,2015
RECORRIDOS ACUATICOS,11,PACIFICO SUR,7,CHIAPAS,JUNIO,2015
RECORRIDOS ACUATICOS,18,PACIFICO SUR,7,CHIAPAS,JULIO,2015
RECORRIDOS ACUATICOS,23,PACIFICO SUR,7,CHIAPAS,AGOSTO,2015
RECORRIDOS ACUATICOS,13,PACIFICO SUR,7,CHIAPAS,SEPTIEMBRE,2015
RECORRIDOS ACUATICOS,20,PACIFICO SUR,7,CHIAPAS,OCTUBRE,2015
RECORRIDOS ACUATICOS,18,PACIFICO SUR,7,CHIAPAS,NOVIEMBRE,2015
RECORRIDOS ACUATICOS,13,PACIFICO SUR,7,CHIAPAS,DICIEMBRE,2015
PUNTOS DE REVISION,7,PACIFICO SUR,7,CHIAPAS,ENERO,2015
PUNTOS DE REVISION,12,PACIFICO SUR,7,CHIAPAS,FEBRERO,2015
PUNTOS DE REVISION,11,PACIFICO SUR,7,CHIAPAS,MARZO,2015
PUNTOS DE REVISION,11,PACIFICO SUR,7,CHIAPAS,ABRIL,2015
PUNTOS DE REVISION,11,PACIFICO SUR,7,CHIAPAS,MAYO,2015
PUNTOS DE REVISION,12,PACIFICO SUR,7,CHIAPAS,JUNIO,2015
PUNTOS DE REVISION,13,PACIFICO SUR,7,CHIAPAS,JULIO,2015
PUNTOS DE REVISION,12,PACIFICO SUR,7,CHIAPAS,AGOSTO,2015
PUNTOS DE REVISION,13,PACIFICO SUR,7,CHIAPAS,SEPTIEMBRE,2015
PUNTOS DE REVISION,10,PACIFICO SUR,7,CHIAPAS,OCTUBRE,2015
PUNTOS DE REVISION,8,PACIFICO SUR,7,CHIAPAS,NOVIEMBRE,2015
PUNTOS DE REVISION,7,PACIFICO SUR,7,CHIAPAS,DICIEMBRE,2015
PLATICAS DE PREVENCION,4,PACIFICO SUR,7,CHIAPAS,ENERO,2015
PLATICAS DE PREVENCION,6,PACIFICO SUR,7,CHIAPAS,FEBRERO,2015
PLATICAS DE PREVENCION,7,PACIFICO SUR,7,CHIAPAS,MARZO,2015
PLATICAS DE PREVENCION,7,PACIFICO SUR,7,CHIAPAS,ABRIL,2015
PLATICAS DE PREVENCION,4,PACIFICO SUR,7,CHIAPAS,MAYO,2015
PLATICAS DE PREVENCION,4,PACIFICO SUR,7,CHIAPAS,JUNIO,2015
PLATICAS DE PREVENCION,5,PACIFICO SUR,7,CHIAPAS,JULIO,2015
PLATICAS DE PREVENCION,5,PACIFICO SUR,7,CHIAPAS,AGOSTO,2015
PLATICAS DE PREVENCION,5,PACIFICO SUR,7,CHIAPAS,SEPTIEMBRE,2015
PLATICAS DE PREVENCION,6,PACIFICO SUR,7,CHIAPAS,OCTUBRE,2015
PLATICAS DE PREVENCION,6,PACIFICO SUR,7,CHIAPAS,NOVIEMBRE,2015
PLATICAS DE PREVENCION,4,PACIFICO SUR,7,CHIAPAS,DICIEMBRE,2015
INSPECCIONES REALIZADAS,16,PACIFICO SUR,7,CHIAPAS,ENERO,2015
INSPECCIONES REALIZADAS,9,PACIFICO SUR,7,CHIAPAS,FEBRERO,2015
INSPECCIONES REALIZADAS,11,PACIFICO SUR,7,CHIAPAS,MARZO,2015
INSPECCIONES REALIZADAS,21,PACIFICO SUR,7,CHIAPAS,ABRIL,2015
INSPECCIONES REALIZADAS,3,PACIFICO SUR,7,CHIAPAS,MAYO,2015
INSPECCIONES REALIZADAS,13,PACIFICO SUR,7,CHIAPAS,JUNIO,2015
INSPECCIONES REALIZADAS,8,PACIFICO SUR,7,CHIAPAS,JULIO,2015
INSPECCIONES REALIZADAS,13,PACIFICO SUR,7,CHIAPAS,AGOSTO,2015
INSPECCIONES REALIZADAS,17,PACIFICO SUR,7,CHIAPAS,SEPTIEMBRE,2015
INSPECCIONES REALIZADAS,20,PACIFICO SUR,7,CHIAPAS,OCTUBRE,2015
INSPECCIONES REALIZADAS,9,PACIFICO SUR,7,CHIAPAS,NOVIEMBRE,2015
INSPECCIONES REALIZADAS,32,PACIFICO SUR,7,CHIAPAS,DICIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,47,PACIFICO SUR,7,CHIAPAS,ENERO,2015
ACTOS DE VIGILANCIA REALIZADOS,40,PACIFICO SUR,7,CHIAPAS,FEBRERO,2015
ACTOS DE VIGILANCIA REALIZADOS,75,PACIFICO SUR,7,CHIAPAS,MARZO,2015
ACTOS DE VIGILANCIA REALIZADOS,70,PACIFICO SUR,7,CHIAPAS,ABRIL,2015
ACTOS DE VIGILANCIA REALIZADOS,88,PACIFICO SUR,7,CHIAPAS,MAYO,2015
ACTOS DE VIGILANCIA REALIZADOS,82,PACIFICO SUR,7,CHIAPAS,JUNIO,2015
ACTOS DE VIGILANCIA REALIZADOS,82,PACIFICO SUR,7,CHIAPAS,JULIO,2015
ACTOS DE VIGILANCIA REALIZADOS,76,PACIFICO SUR,7,CHIAPAS,AGOSTO,2015
ACTOS DE VIGILANCIA REALIZADOS,74,PACIFICO SUR,7,CHIAPAS,SEPTIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,115,PACIFICO SUR,7,CHIAPAS,OCTUBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,62,PACIFICO SUR,7,CHIAPAS,NOVIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,47,PACIFICO SUR,7,CHIAPAS,DICIEMBRE,2015
RECORRIDOS TERRESTRES,11,AGUAS INTERIORES,8,CHIHUAHUA,ENERO,2015
RECORRIDOS TERRESTRES,11,AGUAS INTERIORES,8,CHIHUAHUA,FEBRERO,2015
RECORRIDOS TERRESTRES,14,AGUAS INTERIORES,8,CHIHUAHUA,MARZO,2015
RECORRIDOS TERRESTRES,7,AGUAS INTERIORES,8,CHIHUAHUA,ABRIL,2015
RECORRIDOS TERRESTRES,14,AGUAS INTERIORES,8,CHIHUAHUA,MAYO,2015
RECORRIDOS TERRESTRES,20,AGUAS INTERIORES,8,CHIHUAHUA,JUNIO,2015
RECORRIDOS TERRESTRES,16,AGUAS INTERIORES,8,CHIHUAHUA,JULIO,2015
RECORRIDOS TERRESTRES,7,AGUAS INTERIORES,8,CHIHUAHUA,AGOSTO,2015
RECORRIDOS TERRESTRES,7,AGUAS INTERIORES,8,CHIHUAHUA,SEPTIEMBRE,2015
RECORRIDOS TERRESTRES,7,AGUAS INTERIORES,8,CHIHUAHUA,OCTUBRE,2015
RECORRIDOS TERRESTRES,11,AGUAS INTERIORES,8,CHIHUAHUA,NOVIEMBRE,2015
RECORRIDOS TERRESTRES,10,AGUAS INTERIORES,8,CHIHUAHUA,DICIEMBRE,2015
RECORRIDOS ACUATICOS,9,AGUAS INTERIORES,8,CHIHUAHUA,ENERO,2015
RECORRIDOS ACUATICOS,2,AGUAS INTERIORES,8,CHIHUAHUA,FEBRERO,2015
RECORRIDOS ACUATICOS,5,AGUAS INTERIORES,8,CHIHUAHUA,MARZO,2015
RECORRIDOS ACUATICOS,5,AGUAS INTERIORES,8,CHIHUAHUA,ABRIL,2015
RECORRIDOS ACUATICOS,8,AGUAS INTERIORES,8,CHIHUAHUA,MAYO,2015
RECORRIDOS ACUATICOS,4,AGUAS INTERIORES,8,CHIHUAHUA,JUNIO,2015
RECORRIDOS ACUATICOS,7,AGUAS INTERIORES,8,CHIHUAHUA,JULIO,2015
RECORRIDOS ACUATICOS,7,AGUAS INTERIORES,8,CHIHUAHUA,AGOSTO,2015
RECORRIDOS ACUATICOS,6,AGUAS INTERIORES,8,CHIHUAHUA,SEPTIEMBRE,2015
RECORRIDOS ACUATICOS,4,AGUAS INTERIORES,8,CHIHUAHUA,OCTUBRE,2015
RECORRIDOS ACUATICOS,7,AGUAS INTERIORES,8,CHIHUAHUA,NOVIEMBRE,2015
RECORRIDOS ACUATICOS,6,AGUAS INTERIORES,8,CHIHUAHUA,DICIEMBRE,2015
PUNTOS DE REVISION,3,AGUAS INTERIORES,8,CHIHUAHUA,ENERO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,8,CHIHUAHUA,FEBRERO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,8,CHIHUAHUA,MARZO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,8,CHIHUAHUA,ABRIL,2015
PUNTOS DE REVISION,1,AGUAS INTERIORES,8,CHIHUAHUA,MAYO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,8,CHIHUAHUA,JUNIO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,8,CHIHUAHUA,JULIO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,8,CHIHUAHUA,AGOSTO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,8,CHIHUAHUA,SEPTIEMBRE,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,8,CHIHUAHUA,OCTUBRE,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,8,CHIHUAHUA,NOVIEMBRE,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,8,CHIHUAHUA,DICIEMBRE,2015
PLATICAS DE PREVENCION,2,AGUAS INTERIORES,8,CHIHUAHUA,ENERO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,8,CHIHUAHUA,FEBRERO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,8,CHIHUAHUA,MARZO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,8,CHIHUAHUA,ABRIL,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,8,CHIHUAHUA,MAYO,2015
PLATICAS DE PREVENCION,1,AGUAS INTERIORES,8,CHIHUAHUA,JUNIO,2015
PLATICAS DE PREVENCION,3,AGUAS INTERIORES,8,CHIHUAHUA,JULIO,2015
PLATICAS DE PREVENCION,1,AGUAS INTERIORES,8,CHIHUAHUA,AGOSTO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,8,CHIHUAHUA,SEPTIEMBRE,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,8,CHIHUAHUA,OCTUBRE,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,8,CHIHUAHUA,NOVIEMBRE,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,8,CHIHUAHUA,DICIEMBRE,2015
INSPECCIONES REALIZADAS,3,AGUAS INTERIORES,8,CHIHUAHUA,ENERO,2015
INSPECCIONES REALIZADAS,3,AGUAS INTERIORES,8,CHIHUAHUA,FEBRERO,2015
INSPECCIONES REALIZADAS,5,AGUAS INTERIORES,8,CHIHUAHUA,MARZO,2015
INSPECCIONES REALIZADAS,5,AGUAS INTERIORES,8,CHIHUAHUA,ABRIL,2015
INSPECCIONES REALIZADAS,2,AGUAS INTERIORES,8,CHIHUAHUA,MAYO,2015
INSPECCIONES REALIZADAS,8,AGUAS INTERIORES,8,CHIHUAHUA,JUNIO,2015
INSPECCIONES REALIZADAS,3,AGUAS INTERIORES,8,CHIHUAHUA,JULIO,2015
INSPECCIONES REALIZADAS,7,AGUAS INTERIORES,8,CHIHUAHUA,AGOSTO,2015
INSPECCIONES REALIZADAS,7,AGUAS INTERIORES,8,CHIHUAHUA,SEPTIEMBRE,2015
INSPECCIONES REALIZADAS,4,AGUAS INTERIORES,8,CHIHUAHUA,OCTUBRE,2015
INSPECCIONES REALIZADAS,4,AGUAS INTERIORES,8,CHIHUAHUA,NOVIEMBRE,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,8,CHIHUAHUA,DICIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,23,AGUAS INTERIORES,8,CHIHUAHUA,ENERO,2015
ACTOS DE VIGILANCIA REALIZADOS,4,AGUAS INTERIORES,8,CHIHUAHUA,FEBRERO,2015
ACTOS DE VIGILANCIA REALIZADOS,5,AGUAS INTERIORES,8,CHIHUAHUA,MARZO,2015
ACTOS DE VIGILANCIA REALIZADOS,13,AGUAS INTERIORES,8,CHIHUAHUA,ABRIL,2015
ACTOS DE VIGILANCIA REALIZADOS,12,AGUAS INTERIORES,8,CHIHUAHUA,MAYO,2015
ACTOS DE VIGILANCIA REALIZADOS,15,AGUAS INTERIORES,8,CHIHUAHUA,JUNIO,2015
ACTOS DE VIGILANCIA REALIZADOS,15,AGUAS INTERIORES,8,CHIHUAHUA,JULIO,2015
ACTOS DE VIGILANCIA REALIZADOS,9,AGUAS INTERIORES,8,CHIHUAHUA,AGOSTO,2015
ACTOS DE VIGILANCIA REALIZADOS,15,AGUAS INTERIORES,8,CHIHUAHUA,SEPTIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,26,AGUAS INTERIORES,8,CHIHUAHUA,OCTUBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,1,AGUAS INTERIORES,8,CHIHUAHUA,NOVIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,8,CHIHUAHUA,DICIEMBRE,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ENERO,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,FEBRERO,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MARZO,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ABRIL,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MAYO,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JUNIO,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JULIO,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,AGOSTO,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,SEPTIEMBRE,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,OCTUBRE,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,NOVIEMBRE,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,DICIEMBRE,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ENERO,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,FEBRERO,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MARZO,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ABRIL,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MAYO,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JUNIO,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JULIO,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,AGOSTO,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,SEPTIEMBRE,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,OCTUBRE,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,NOVIEMBRE,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,DICIEMBRE,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ENERO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,FEBRERO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MARZO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ABRIL,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MAYO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JUNIO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JULIO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,AGOSTO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,SEPTIEMBRE,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,OCTUBRE,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,NOVIEMBRE,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,DICIEMBRE,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ENERO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,FEBRERO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MARZO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ABRIL,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MAYO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JUNIO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JULIO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,AGOSTO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,SEPTIEMBRE,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,OCTUBRE,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,NOVIEMBRE,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,DICIEMBRE,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ENERO,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,FEBRERO,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MARZO,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ABRIL,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MAYO,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JUNIO,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JULIO,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,AGOSTO,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,SEPTIEMBRE,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,OCTUBRE,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,NOVIEMBRE,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,DICIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ENERO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,FEBRERO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MARZO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ABRIL,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MAYO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JUNIO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JULIO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,AGOSTO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,SEPTIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,OCTUBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,NOVIEMBRE,2015
