GUÍA DEL USUARIO: SE ANEXAN DATOS DE AVISOS DE ARRIBO DE ESPECIES PESQUERAS CAPTURADAS EN MÉXICO DEL AÑO 2014. LAS ENTIDADES FEDERATIVAS SE ORDENAN ALFABETICAMENTE. |||||||||||||||
ENTIDAD FEDERATIVA|CLAVE SITIO DE DESEMBARQUE|NOMBRE SITIO DE DESEMBARQUE|LUGAR DE CAPTURA|CLAVE LUGAR DE CAPTURA|CLAVE OFICINA|OFICINA|MES|AÑO|NOMBRE PRINCIPAL|CLAVE ESPECIE|NOMBRE ESPECIE|PESO DESEMBARCADO|PESO VIVO|VALOR|LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA LOS CAÃ‘OS (VENTANILLAS)|101005|101|AGUASCALIENTES|ENERO|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|100|100|3000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA LOS CAÃ‘OS (VENTANILLAS)|101005|101|AGUASCALIENTES|MARZO|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|150|150|4500|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MALPASO|101008|101|AGUASCALIENTES|JUNIO|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|400|400|12000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MALPASO|101008|101|AGUASCALIENTES|FEBRERO|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|300|300|9000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MALPASO|101008|101|AGUASCALIENTES|NOVIEMBRE|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|250|250|7500|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MALPASO|101008|101|AGUASCALIENTES|AGOSTO|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|350|350|10500|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MALPASO|101008|101|AGUASCALIENTES|ABRIL|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|400|400|12000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MALPASO|101008|101|AGUASCALIENTES|SEPTIEMBRE|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|450|450|13500|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MALPASO|101008|101|AGUASCALIENTES|ENERO|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|250|250|7500|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MALPASO|101008|101|AGUASCALIENTES|MARZO|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|400|400|12000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MALPASO|101008|101|AGUASCALIENTES|JULIO|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|300|300|9000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MALPASO|101008|101|AGUASCALIENTES|OCTUBRE|2014|OTRAS|1031426H|BARRACUDA ENT. FCA.|300|300|9000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MALPASO|101008|101|AGUASCALIENTES|DICIEMBRE|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|250|250|7500|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|NOVIEMBRE|2014|BAGRE|0751412H|BAGRE DE CANAL ENT. FCO.|160|160|4800|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|NOVIEMBRE|2014|CARPA|2091411H|CARPA ENT. FCA.|220|220|3300|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|NOVIEMBRE|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|430|430|10750|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|AGOSTO|2014|BAGRE|0751412H|BAGRE DE CANAL ENT. FCO.|200|200|8000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|AGOSTO|2014|CARPA|2091411H|CARPA ENT. FCA.|300|300|4500|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|AGOSTO|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|350|350|10500|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|JUNIO|2014|BAGRE|0751412H|BAGRE DE CANAL ENT. FCO.|100|100|4000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|JUNIO|2014|CARPA|2091411H|CARPA ENT. FCA.|200|200|3000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|JUNIO|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|300|300|9000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|SEPTIEMBRE|2014|BAGRE|0751412H|BAGRE DE CANAL ENT. FCO.|150|150|6000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|SEPTIEMBRE|2014|CARPA|2091411H|CARPA ENT. FCA.|350|350|5250|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|SEPTIEMBRE|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|400|400|12000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|JULIO|2014|BAGRE|0751412H|BAGRE DE CANAL ENT. FCO.|150|150|6000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|JULIO|2014|CARPA|2091411H|CARPA ENT. FCA.|250|250|3750|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|JULIO|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|300|300|9000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|OCTUBRE|2014|BAGRE|0751412H|BAGRE DE CANAL ENT. FCO.|180|180|5400|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|OCTUBRE|2014|CARPA|2091411H|CARPA ENT. FCA.|200|200|3000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|OCTUBRE|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|450|450|11250|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|DICIEMBRE|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|450|450|11250|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|DICIEMBRE|2014|BAGRE|0751412H|BAGRE DE CANAL ENT. FCO.|200|200|7000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA MEDIA LUNA|101010|101|AGUASCALIENTES|DICIEMBRE|2014|CARPA|2091411H|CARPA ENT. FCA.|450|450|6750|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA ORDEÃ³A VIEJA|101009|101|AGUASCALIENTES|FEBRERO|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|200|200|6000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA ORDEÃ³A VIEJA|101009|101|AGUASCALIENTES|AGOSTO|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|180|180|5400|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA ORDEÃ³A VIEJA|101009|101|AGUASCALIENTES|ABRIL|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|250|250|7500|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA ORDEÃ³A VIEJA|101009|101|AGUASCALIENTES|JUNIO|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|280|280|8400|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA ORDEÃ³A VIEJA|101009|101|AGUASCALIENTES|OCTUBRE|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|230|230|6900|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA ORDEÃ³A VIEJA|101009|101|AGUASCALIENTES|DICIEMBRE|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|350|350|10500|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA ORDEÃ³A VIEJA|101009|101|AGUASCALIENTES|DICIEMBRE|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|225|225|6750|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|FEBRERO|2014|CARPA|2091411H|CARPA ENT. FCA.|250|250|5000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|FEBRERO|2014|LOBINA|4201414H|LOBINA NEGRA ENT. FCA.|200|200|7000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|NOVIEMBRE|2014|CARPA|2091411H|CARPA ENT. FCA.|350|350|8750|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|NOVIEMBRE|2014|LOBINA|4201414H|LOBINA NEGRA ENT. FCA.|250|250|7500|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|NOVIEMBRE|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|100|100|3000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|AGOSTO|2014|LOBINA|4201414H|LOBINA NEGRA ENT. FCA.|900|900|27000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|ABRIL|2014|CARPA|2091411H|CARPA ENT. FCA.|300|300|6000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|ABRIL|2014|LOBINA|4201414H|LOBINA NEGRA ENT. FCA.|600|600|15000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|MAYO|2014|CARPA|2091411H|CARPA ENT. FCA.|300|300|6000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|MAYO|2014|LOBINA|4201414H|LOBINA NEGRA ENT. FCA.|600|600|15000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|JUNIO|2014|CARPA|2091411H|CARPA ENT. FCA.|200|200|4000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|JUNIO|2014|LOBINA|4201414H|LOBINA NEGRA ENT. FCA.|300|300|7500|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|SEPTIEMBRE|2014|CARPA|2091411H|CARPA ENT. FCA.|200|200|5000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|SEPTIEMBRE|2014|LOBINA|4201414H|LOBINA NEGRA ENT. FCA.|300|300|9000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|ENERO|2014|CARPA|2091411H|CARPA ENT. FCA.|300|300|7500|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|ENERO|2014|LOBINA|4201414H|LOBINA NEGRA ENT. FCA.|200|200|6000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|MARZO|2014|CARPA|2091411H|CARPA ENT. FCA.|200|200|4000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|MARZO|2014|LOBINA|4201414H|LOBINA NEGRA ENT. FCA.|150|150|5250|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|JULIO|2014|CARPA|2091411H|CARPA ENT. FCA.|300|300|7500|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|JULIO|2014|LOBINA|4201414H|LOBINA NEGRA ENT. FCA.|300|300|9000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|OCTUBRE|2014|CARPA|2091411H|CARPA ENT. FCA.|300|300|7500|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|OCTUBRE|2014|LOBINA|4201414H|LOBINA NEGRA ENT. FCA.|200|200|6000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|DICIEMBRE|2014|LOBINA|4201414H|LOBINA NEGRA ENT. FCA.|280|280|8400|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA PLUTARCO ELIAS CALLES|101002|101|AGUASCALIENTES|DICIEMBRE|2014|CARPA|2091411H|CARPA ENT. FCA.|300|300|6000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA SAN JERONIMO( LUMBRERAS)|101001|101|AGUASCALIENTES|NOVIEMBRE|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|250|250|7500|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA SAN JERONIMO( LUMBRERAS)|101001|101|AGUASCALIENTES|ENERO|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|100|100|3000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA SAN JERONIMO( LUMBRERAS)|101001|101|AGUASCALIENTES|OCTUBRE|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|200|200|6000|SIN LITORAL
AGUASCALIENTES|101002|RIBERA DE LA PRESA|PRESA SAN JERONIMO( LUMBRERAS)|101001|101|AGUASCALIENTES|DICIEMBRE|2014|MOJARRA|5011416H|TILAPIA ENT. FCA.|200|200|7000|SIN LITORAL
BAJA CALIFORNIA|202005|AGUA BLANCA|AGUA BLANCA|202047|210|VILLA DE JESUS MARIA|DICIEMBRE|2014|PEPINO DE MAR|3001427H|PEPINO DE MAR (ESPECIES ASOCIADAS) ENT. FCO.|69|69|4140|PACIFICO
BAJA CALIFORNIA|202001|PUNTA BAJA|AGUA BLANCA|202047|202|EL ROSARIO|JULIO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1520|1520|18240|PACIFICO
BAJA CALIFORNIA|202001|PUNTA BAJA|AGUA BLANCA|202047|202|EL ROSARIO|FEBRERO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|480|480|5760|PACIFICO
BAJA CALIFORNIA|202001|PUNTA BAJA|AGUA BLANCA|202047|202|EL ROSARIO|JULIO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1456|1456|17472|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|JULIO|2014|CALAMAR|1681428H|CALAMAR GIGANTE ENT. FCO.|1500|1500|7500|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|AGOSTO|2014|CALAMAR|1681428H|CALAMAR GIGANTE ENT. FCO.|2650|2650|13250|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|CALAMAR|1681428H|CALAMAR GIGANTE ENT. FCO.|2300|2300|11500|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|AGOSTO|2014|CALAMAR|1681428H|CALAMAR GIGANTE ENT. FCO.|1080|1080|5400|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|CALAMAR|1681428H|CALAMAR GIGANTE ENT. FCO.|1900|1900|9500|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|ABRIL|2014|OTRAS|4860928H|MERLUZA DESC. Y DESV. FCA.|17350|19085|156150|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|ABRIL|2014|BERRUGATA|9061425H|CHANO ENT. FCO.|7000|7000|49000|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|MAYO|2014|BERRUGATA|9061425H|CHANO ENT. FCO.|12000|12000|144000|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|JULIO|2014|BERRUGATA|9061425H|CHANO ENT. FCO.|2000|2000|20000|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|JULIO|2014|LENGUADO|3981420H|LENGUADO ENT. FCO.|650|650|31200|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|JULIO|2014|LENGUADO|3981420H|LENGUADO ENT. FCO.|308|308|8316|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|JULIO|2014|BERRUGATA|9061425H|CHANO ENT. FCO.|1306|1306|5224|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|ENERO|2014|OTRAS|3681426H|CONEJO ENT. FCO.|50|50|500|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|ENERO|2014|BAQUETA|1421429H|BAQUETA ENT. FCA.|100|100|5500|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|ENERO|2014|LENGUADO|6831424H|LENGUA ENT. FCA.|780|780|6240|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|ENERO|2014|OTRAS|1521426H|EXTRANJERO ENT. FCO.|100|100|1400|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|ENERO|2014|BERRUGATA|9061425H|CHANO ENT. FCO.|99|99|990|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|ENERO|2014|RAYA Y SIMILARES|4630927H|PEZ GUITARRA DESV. Y DESC. FCO.|680|850|12240|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|ENERO|2014|TIBURON|6460927H|ANGELITO DESV. Y DESC. FCO.|623|778.75|11837|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|ENERO|2014|TIBURON|8320228H|TIBURON ALETA DE|629|0|11951|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|ENERO|2014|RAYA Y SIMILARES|4750220H|MANTARRAYA ALETA FCA.|450|900|8100|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|ENERO|2014|OTRAS|4860928H|MERLUZA DESC. Y DESV. FCA.|21044|23148.400000000001|210440|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|ENERO|2014|OTRAS|7501422H|LAPON ENT. FCO.|50|50|350|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|MARZO|2014|OTRAS|4860928H|MERLUZA DESC. Y DESV. FCA.|20000|22000|200000|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|MAYO|2014|BERRUGATA|9061425H|CHANO ENT. FCO.|6100|6100|73200|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|ENERO|2014|OTRAS|4860928H|MERLUZA DESC. Y DESV. FCA.|17833|19616.3|160497|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|JUNIO|2014|BERRUGATA|9061425H|CHANO ENT. FCO.|13000|13000|156000|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|JUNIO|2014|CORVINA|2681427H|CORVINA ENT. FCA.|500|500|4000|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|JUNIO|2014|BERRUGATA|9061425H|CHANO ENT. FCO.|450|450|1800|PACIFICO
BAJA CALIFORNIA|02D|SAN FELIPE|ALTAMAR|9999000|207|SAN FELIPE|FEBRERO|2014|OTRAS|4860928H|MERLUZA DESC. Y DESV. FCA.|21500|23650|193500|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|TIBURON|8320228S|TIBURON ALETA SECA DE|235|0|5640|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|OTRAS|9991423H|OTRAS ESPECIES ENT. FCA.|140|140|1960|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|OTRAS|7161425H|PEZ ESPADA ENT. FCO.|500|500|11500|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|TIBURON|8811622H|TIBURON AZUL DESV. FCO.|11800|12980|141600|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|TIBURON|9361623H|TIBURON MAKO DESV. FCO.|500|550|6500|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|OTRAS|9500927H|PEZ PERRO DESC. Y DESV. FCO.|100|125|1200|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|JULIO|2014|CORVINA|2681427H|CORVINA ENT. FCA.|760|760|34200|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|JULIO|2014|JUREL|3481421H|JUREL ENT. FCO.|11300|11300|169500|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|JUNIO|2014|CORVINA|2681625H|CORVINA DESV. FCA.|2010|2211|90450|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|JUNIO|2014|JUREL|3481421H|JUREL ENT. FCO.|4610|4610|69150|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|FEBRERO|2014|TIBURON|8811622H|TIBURON AZUL DESV. FCO.|14000|15400|140000|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|FEBRERO|2014|TIBURON|9361623H|TIBURON MAKO DESV. FCO.|500|550|6000|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|FEBRERO|2014|TIBURON|8320228S|TIBURON ALETA SECA DE|274|0|6850|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|FEBRERO|2014|ATUN|0571422H|ATUN ALETA AMARILLA ENT. FCO.|150|150|3000|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|FEBRERO|2014|OTRAS|9991423H|OTRAS ESPECIES ENT. FCA.|500|500|8500|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|TIBURON|8811622H|TIBURON AZUL DESV. FCO.|3500|3850|42000|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|TIBURON|9361623H|TIBURON MAKO DESV. FCO.|8580|9438|111540|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|OTRAS|9991423H|OTRAS ESPECIES ENT. FCA.|50|50|650|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|TIBURON|8391625H|CORNUDA DESV. FCA.|1600|1760|20800|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|TIBURON|8320228S|TIBURON ALETA SECA DE|72|0|1800|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|OTRAS|7161425H|PEZ ESPADA ENT. FCO.|400|400|9200|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|TIBURON|8901423H|TIBURON ALETA BLANCA ENT. FCO.|1000|1000|10000|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|TIBURON|8811622H|TIBURON AZUL DESV. FCO.|4500|4950|45000|PACIFICO
