AÑO,ESTADO,MUNICIPIO,LOCALIDAD,RNP_TITULAR,RAZÓN SOCIAL,ZONA_OPERACION,RNP_EMBARCACION,EMBARCACIÓN,MATRÍCULA,PESQUERÍA,PERMISO,FECHA_INICIO,FECHA_TERMINO
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508009053,"PESQUERA AXEL'S, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,54544,DON ANTONIO PEREZ XX ,2503047223-2,TIBURON,12508083213,2012-07-11,2015-04-30
2012,SONORA,GUAYMAS,GUAYMAS,2604009775,"PESQUERA BACOCHIBAMPO, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y GOLFO DE CALIFORNIA,43869,BAHIA DE LOS ANGELES IV,2602015423-6,TIBURON,126047832059,2012-07-11,2015-04-30
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004187,"PESQUERA GARCIA, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO HASTA EL SUR DEL PARALELO 30 DEL GOLFO DE CALIFORNIA,25213,SAMURAY,2601063123-6,ESCAMA MARINA,12604799316,2012-07-11,2016-07-10
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004187,"PESQUERA GARCIA, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y GOLFO DE CALIFORNIA.,50369,TELE,2601010023-8,TIBURON,126070832035,2012-07-11,2015-04-30
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004187,"PESQUERA GARCIA, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y GOLFO DE CALIFORNIA,17152,BRASILEÑO,2601012823-2,TIBURON,126070832036,2012-07-11,2016-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508015969,"PESQUERA LA PAPALOTA, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,16956,GABRIELA AVIGAIL,2503254923-1,CAMARON DE ALTAMAR,12508013216,2012-07-11,2014-07-10
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005879,"PESQUERA JALILI, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,14480,GOLFO DE CALIFORNIA,2503052423-5,TIBURON,12508083243,2012-07-06,2016-04-30
2012,SONORA,GUAYMAS,GUAYMAS,2604008231,MARIA DE LOURDES RODRIGUEZ ENCINAS,AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO,21899,JUAN MONGE I,2602049623-9,CAMARON DE ALTAMAR,12604013795,2012-07-04,2016-07-03
2012,SINALOA,MAZATLÁN,MAZATLAN,2508010168,"PESQUERA ARMATEL, S.A. DE C.V.",AGUAS DE FEDERAL DEL LITORAL DEL OCEANO PACIFICO ,54684,TITA,2503019323-3,TIBURON,1020308320175,2012-07-04,2015-04-30
2012,SONORA,,,2607000430,PESQUERA PUNTA DEL GAVILAN S.A. DE C.V.,AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO,25916,PADRE ALFONSO,2601032223-6,CAMARON DE ALTAMAR,12607012584,2012-07-04,2016-07-03
2012,SONORA,GUAYMAS,GUAYMAS,2604610010,"SARDINEROS LA PITAHAYOSA, S.A. DE C.V.","DE ACUERDO A LO SEÑALADO EN EL ART. 2° FRACC. III, 8° FRACC. III Y XII DE LA LGPAS, ASI COMO EN LO ESTABLECIDO POR LA CARTA NACIONAL PESQUERA PUBLICADA EN EL D.O.F. EL 02/12/2010. EL AREA DE OPERACION",44396,SELECTA III,2602432423-3,PELAGICOS MENORES,12604779328,2012-07-04,2016-02-07
2012,SONORA,GUAYMAS,GUAYMAS,2604610010,"SARDINEROS LA PITAHAYOSA, S.A. DE C.V.",AGUAS DE JURIDICCION FEDERAL DEL GOLFO DE CALIFORNIA,57018,SELECTA,2602445523-7,PELAGICOS MENORES,12604779361,2012-07-04,2016-07-03
2012,SONORA,GUAYMAS,GUAYMAS,2604610010,"SARDINEROS LA PITAHAYOSA, S.A. DE C.V.",AGUAS DE JURIDICCION FEDERAL DEL GOLFO DE CALIFORNIA,26989,SELECTA II,2602055523-5,PELAGICOS MENORES,12604779332,2012-07-04,2016-07-03
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004450,"CIP CAMARONERA E INDUSTRIAS DE PEÑASCO, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y DEL GOLFO DE CALIFORNIA,26237,VLADIMIR,2601018823-2,ESCAMA MARINA,126070993128,2012-07-03,2014-07-02
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004450,"CIP CAMARONERA E INDUSTRIAS DE PEÑASCO, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y DEL GOLFO DE CALIFORNIA.,25049,DON ESTEBAN,2601018723-3,ESCAMA MARINA,126070993129,2012-07-03,2014-07-02
2012,SONORA,PUERTO PEÑASCO,PTO. PEÑASCO,2607004294,GABRIELA MARIA MATA CUEN,AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO Y GOLFO DE CALIFORNIA,26286,ALEX E,2601024923-9,ESCAMA MARINA,126070993097,2012-07-03,2016-07-02
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004393,GREGORIO ESCOBEDO MONTAÑO,AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO Y DEL GOLFO DE CALIFORNIA,21980,CAROEL,2601033623-5,ESCAMA MARINA,1020309930083,2012-07-03,2016-07-02
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004104,JORGE FRANCISCO MENDOZA RAMIREZ,AGUAS DE FEDERAL DEL LITORAL DEL OCEANO PACIFICO Y GOLFO DE CALIFORNIA,50203,CAPITAN SANABRIA,2601022923-3,ESCAMA MARINA,126070993126,2012-07-03,2016-07-02
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004104,JORGE FRANCISCO MENDOZA RAMIREZ,AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO HASTA EL SUR DEL PARALELO 30 DEL GOLFO DE CALIFORNIA,39578,BAHIA DE LOS ANGELES I,2601182023-2,ESCAMA MARINA,125080993157,2012-07-03,2016-07-02
2012,VERACRUZ,TUXPAN,TUXPAN,3010002669,"K & B TUNA, S.A. DE C.V.",AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL GOLFO DE MEXICO Y MAR CARIBE,66167,BLUE FIN,3001573323-5,TUNIDOS,23010699748,2012-07-03,2016-07-02
2012,SONORA,GUAYMAS,GUAYMAS,2604009775,"PESQUERA BACOCHIBAMPO, S.A. DE C.V.",AGUAS DE JURIDICCION FEDERAL DEL OCEANO PACIFICO Y DEL GOLFO DE CALIFORNIA,22210,RAHUM,2602029823-3,ESCAMA MARINA,126947993153,2012-07-03,2016-07-02
2012,BAJA CALIFORNIA,ENSENADA,,203004783,"ATUNERA PENINSULAR, S.A. DE C.V.",AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO,41509,ATUN VI,0201218630-2,ATÚN ALETA AZUL,125080997116,2012-07-02,2014-07-01
2012,VERACRUZ,TUXPAN,TUXPAN DE RODRIGUEZ CANO,3010002552,ESTANISLAO VARGAS PERALES,AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL GOLFO DE MEXICO Y MAR CARIBE,7740,JOEL,2804366923-8,CAMARON DE ALTAMAR,20402011725,2012-07-02,2014-07-01
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004369,MIGUEL ANGEL ANGULO ANGULO,AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO Y GOLFO DE CALIFORNIA,50229,KEYKO,2601031123-5,ESCAMA MARINA,126070993091,2012-07-02,2016-02-01
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004401,MONICA ANGELINA HERNANDEZ SILLAS,AGUAS DE JURUDDICION FEDERAL DEL LITORAL DEL OCEANO PACIFICO Y GOLFO DE CALIFORNIA,42051,BORRASCOSA IV,2601053923-2,ESCAMA MARINA,126047993165,2012-07-02,2016-07-01
2012,SONORA,GUAYMAS,GUAYMAS,2604009775,"PESQUERA BACOCHIBAMPO, S.A. DE C.V.",AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO Y DEL GOLFO DE CALIFORNIA,43158,MONTE PIO I,2602029923-3,ESCAMA MARINA,126047993154,2012-07-02,2014-07-01
2012,SINALOA,MAZATLÁN,MAZATLAN,2508007271,PESQUERA BAHIA DEL PERIGUETE SA DE CV,AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO,17376,OSIRIS DE JESUS,2503073323-4,ESCAMA MARINA,12508099312,2012-06-29,2014-06-28
2012,SONORA,GUAYMAS,GUAYMAS,2604010641,"PESQUERA EL MORROÑO, S.A. DE C.V.",AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO,21113,SAN VICENTE,2602051423-6,CAMARON DE ALTAMAR,12604010830,2012-06-29,2016-06-28
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004187,"PESQUERA GARCIA, S.A. DE C.V.",AGUAS DE JURIDICCION FEDERAL DEL OCEANO PACIFICO Y GOLFO DE CALIFORNIA,50815,LUZ MERAZ,2601068823-8,ESCAMA MARINA,126047993182,2012-06-28,2014-06-27
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004187,"PESQUERA GARCIA, S.A. DE C.V.",AGUAS DE JURIDICCION FEDERAL DEL OCEANO PACIFICO Y GOLFO DE CALIFORNIA,46805,NINO,2601048523-6,ESCAMA MARINA,106015993077,2012-06-28,2014-06-27
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808007724,ANTONIO NAVARRO MARES,AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL GOLFO DE MEXICO Y MAR CARIBE,28498,MARIA DEL ROSARIO,2804017323-6,CAMARON DE ALTAMAR,22808011885,2012-06-27,2014-07-13
2012,SONORA,GUAYMAS,GUAYMAS,2604009049,HIRAM CERVANTES SÁNCHEZ,AGUAS DE FEDERAL DEL LITORAL DEL OCEANO PACIFICO ,38158,HIRAMY,2602510523-5,CAMARON DE ALTAMAR,10305010067,2012-06-26,2014-06-25
2012,SINALOA,MAZATLÁN,,2508010150,"MAZPESCA, S.A. DE C.V.",AGUAS DE JURDICCION NACIONAL I INTERNACIONAL DEL OCEANO PACIFICO,55954,MAZPESCA 2,2503207533-4,"ATÚN BLANCO, ATÚN BONITO, BARRILETE NEGRO, ATÚN ALETA AZUL, ATUN OJO GRANDE, ATÚN MELVA",125080997112,2012-06-26,2016-06-25
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508008238,"PESCA AZTECA, S.A. DE C.V.",AGUAS DE JURIDICCION NACIONAL E INTERNACIONAL DEL OCEANO PACIFICO,45930,AZTECA 8,2503036133-5,"ATÚN BONITO, BARRILETE NEGRO, ATÚN ALETA AZUL, ATÚN MELVA",125080997106,2012-06-26,2016-06-25
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508008238,"PESCA AZTECA, S.A. DE C.V.",AGUAS DE JURIDICCION NACIONAL E INTERNACIONAL DEL OCEANO PACIFICO,42960,AZTECA 9,2503036333-9,"ATÚN BONITO, BARRILETE NEGRO, ATÚN ALETA AZUL, ATÚN MELVA",125080997107,2012-06-26,2016-06-25
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508008238,"PESCA AZTECA, S.A. DE C.V.",AGUAS DE JURIDICCION NACIONAL E INTERNACIONAL DEL OCEANO PACIFICO,55012,AZTECA 10,2503036433-5,"ATÚN BLANCO, ATÚN BONITO, BARRILETE NEGRO, ATÚN ALETA AZUL, ATÚN MELVA",12508099799,2012-06-26,2016-06-25
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508008238,"PESCA AZTECA, S.A. DE C.V.",AGUAS DE JURIDICCION NACIONAL E INTERNACIONAL DEL OCEANO PACIFICO,43422,AZTECA 5,2503035933-3,"ATÚN BONITO, BARRILETE NEGRO, ATÚN ALETA AZUL, ATÚN MELVA",125080997104,2012-06-26,2016-06-25
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508008238,"PESCA AZTECA, S.A. DE C.V.",AGUAS DE JURIDICCION NACIONAL E INTERNACIONAL DEL OCEANO PACIFICO,45237,AZTECA 6,2503036033-3,"ATÚN BONITO, BARRILETE NEGRO, ATÚN ALETA AZUL, ATÚN MELVA",125080997105,2012-06-26,2016-06-25
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508008238,"PESCA AZTECA, S.A. DE C.V.",AGUAS DE JURIDICCION NACIONAL E INTERNACIONAL DEL OCEANO PACIFICO,54841,AZTECA 7,2503036233-6,"ATÚN BLANCO, ATÚN BONITO, BARRILETE NEGRO, ATÚN ALETA AZUL, ATÚN MELVA",12508099798,2012-06-26,2016-06-25
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508008238,"PESCA AZTECA, S.A. DE C.V.",AGUAS DE JURIDICCION NACIONAL E INTERNACIONAL DEL OCEANO PACIFICO,42226,AZTECA 1,2503035533-3,"ATÚN BONITO, BARRILETE NEGRO, ATÚN ALETA AZUL, ATÚN MELVA",125080997100,2012-06-26,2016-06-25
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508008238,"PESCA AZTECA, S.A. DE C.V.",AGUAS DE JURIDICCION NACIONAL E INTERNACIONAL DEL OCEANO PACIFICO,42234,AZTECA 2,2503035633-8,"ATÚN BONITO, BARRILETE NEGRO, ATÚN ALETA AZUL, ATÚN MELVA",125080997101,2012-06-26,2016-06-25
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508008238,"PESCA AZTECA, S.A. DE C.V.",AGUAS DE JURIDICCION NACIONAL E INTERNACIONAL DEL OCEANO PACIFICO,38497,AZTECA 3,2503035733-3,"ATÚN BONITO, BARRILETE NEGRO, ATÚN ALETA AZUL, ATÚN MELVA",125080997102,2012-06-26,2016-06-25
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508008238,"PESCA AZTECA, S.A. DE C.V.",AGUAS DE JURIDICCION NACIONAL E INTERNACIONAL DEL OCEANO PACIFICO,40444,AZTECA 4,2503035833-4,"ATÚN BONITO, BARRILETE NEGRO, ATÚN ALETA AZUL, ATÚN MELVA",125080997103,2012-06-26,2016-06-25
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508008238,"PESCA AZTECA, S.A. DE C.V.",AGUAS DE JURIDICCION NACIONAL E INTERNACIONAL DEL OCEANO PACIFICO,55939,EL DORADO,2503181633-9,"ATÚN BLANCO, ATÚN BONITO, BARRILETE NEGRO, ATÚN ALETA AZUL, ATUN OJO GRANDE, ATÚN MELVA",125080997110,2012-06-26,2016-06-25
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508008238,"PESCA AZTECA, S.A. DE C.V.",AGUAS DE JURIDICCION NACIONAL E INTERNACIONAL DEL OCEANO PACIFICO,41277,CLIPPERTON,2503193533-2,"ATÚN BLANCO, ATÚN BONITO, BARRILETE NEGRO, ATÚN ALETA AZUL, ATUN OJO GRANDE, ATÚN MELVA",125080997109,2012-06-26,2016-06-25
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508008238,"PESCA AZTECA, S.A. DE C.V.",AGUAS DE JURIDICCION NACIONAL E INTERNACIONAL DEL OCEANO PACIFICO,56119,HANNA,2503197133-2,"ATÚN BLANCO, ATÚN BONITO, BARRILETE NEGRO, ATÚN ALETA AZUL, ATUN OJO GRANDE, ATÚN MELVA",125080997111,2012-06-26,2016-06-25
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508008238,"PESCA AZTECA, S.A. DE C.V.",AGUAS DE JURIDICCION NACIONAL E INTERNACIONAL DEL OCEANO PACIFICO,56077,FRANZ,2503196533-9,"ATÚN BLANCO, ATÚN BONITO, BARRILETE NEGRO, ATÚN ALETA AZUL, ATUN OJO GRANDE, ATÚN MELVA",125080997108,2012-06-26,2016-06-25
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508008733,"COMO VA LA PESCA, S.A. DE C.V.",AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL LITOAL DEL OCEANO PACIFICO,55384,A TODA MADRE,2503005323-7,CAMARON DE ALTAMAR,12511010438,2012-06-25,2016-06-24
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004187,"PESQUERA GARCIA, S.A. DE C.V.",AGUAS DE JURIDICCION FEDERAL DEL OCEANO PACIFICO HASTA EL SUR DEL PACIFOC SUR PARALELO 30 DEL GOLFO DE CALIFORNIA,50831,KAREN GARCIA,2601116123-6,ESCAMA MARINA,120057993214,2012-06-25,2016-06-24
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004187,"PESQUERA GARCIA, S.A. DE C.V.",AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO HASTA EL SUR DEL PARALELO 30 DEL GOLFO DE CALIFORNIA,17152,BRASILEÑO,2601012823-2,ESCAMA MARINA,120057993218,2012-06-25,2016-06-24
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004187,"PESQUERA GARCIA, S.A. DE C.V.",AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO Y GOLFO DE CALIFORNIA,50823,RICARDO GARCIA,2601115023-4,ESCAMA MARINA,126047993192,2012-06-25,2016-06-24
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004187,"PESQUERA GARCIA, S.A. DE C.V.",AGUAS DE JURISDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO Y DEL GOLFO DE CALIFORNIA,50328,TIBURON MACO,2601010523-1,ESCAMA MARINA,126047993166,2012-06-25,2016-06-25
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004187,"PESQUERA GARCIA, S.A. DE C.V.",AGUAS DE FEDERAL DEL LITORAL DEL OCEANO PACIFICO Y GOLFO DE CALIFORNIA,50369,TELE,2601010023-8,ESCAMA MARINA,126047993156,2012-06-25,2016-06-24
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004187,"PESQUERA GARCIA, S.A. DE C.V.",AGUAS DE FEDERAL DEL LITORAL DEL  OCEANO PACIFICO Y GOLFO DE CALIFORNIA,50856,JUANITA ENRIQUEZ,2601120223-2,ESCAMA MARINA,126047993180,2012-06-25,2016-06-24
2012,SINALOA,MAZATLÁN,MAZATLÁN,2511001790,"S.C.P.P. SUCETT, S.R.L. DE C.V.                                         ",AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO,55731,BENITO GARCIA,2501579323-3,TIBURON,1020308320088,2012-06-25,2016-04-30
2012,SONORA,GUAYMAS,GUAYMAS,2604011581,"PESQUERA GLEDAMAR, S.A. DE C.V.",AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO,21378,PAWLING III,2602013723-5,CALAMAR,12604716785,2012-06-22,2014-06-21
2012,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,305004871,"PESQUERA TRES MARES, S. DE R.L. M.I. DE I.P Y C.V.","AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO, INCLUYENDO EL GOLFO DE CALIFORNIA.",46169,TRES MARES II,0303011723-4,CALAMAR GIGANTE,10305316707,2012-06-22,2014-06-21
2012,BAJA CALIFORNIA SUR,COMONDÚ,PUERTO SAN CARLOS,311001689,ARMANDO MEZA ARMENTA,AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO ADYACENTE AL MUNICIPIO DE MULEGE BCS,48439,MEZA I,0303155110-7,TIBURON,10305383243,2012-06-20,2016-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508011182,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,49353,SEBASTIAN IV,2503205823-1,CALAMAR GIGANTE,12508016758B,2012-06-11,2016-06-10
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508009053,"PESQUERA AXEL'S, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,64568,DON ROBERTO I,2503164523-5,CALAMAR,12508016760,2012-06-11,2016-06-10
2012,SONORA,GUAYMAS,GUAYMAS,2604011565,PESQUERA COSTA ROCA S.A. DE C.V.,"DE ACUERDO A LO SEÑALADO EN EL ART. 2° FRACC III, 8° FRACC III Y XII DE LA LGPAS, ASI COMO EN LO ESTABLECIDO EN LA CARTA NACIONAL PESQUERA PUBLICADA EN EL D.O.F. EL 02/12/2010. EN EL AREA DE OPERACIÓN SE CIRCUNSCRIBE A LAS AGUAS DE JURISDICCIÓN FEDERAL ADYACENTES A LA COSTA OCCIDENTAL DEL ESTADO DE BAJA CALIFORNIA, ASI MISMO SE ATENDRA A LO QUE SEÑALE EL PLAN DE MANEJO PUBLICADO POR EL INAPESCA",49411,NENE CONDE,0303185920-5,PELAGICOS MENORES,12604779363,2012-06-06,2014-09-21
2012,SONORA,GUAYMAS,GUAYMAS,2604011565,PESQUERA COSTA ROCA S.A. DE C.V.,"DE ACUERDO A LO SEÑALADO EN EL ART. 2° FRACC III, 8° FRACC III Y XII DE LA LGPAS, ASI COMO EN LO ESTABLECIDO EN LA CARTA NACIONAL PESQUERA PUBLICADA EN EL D.O.F. EL 02/12/2010. EN EL AREA DE OPERACIÓN SE CIRCUNSCRIBE A LAS AGUAS DE JURISDICCIÓN FEDERAL DEL GOLFO DE CALIFORNIA, ASI MISMO SE ATENDRA A LO QUE SEÑALE EL PLAN DE MANEJO PUBLICADO POR EL INAPESCA",46474,SANDOKAN,2602514623-1,PELAGICOS MENORES,12609679314,2012-06-06,2014-09-19
2012,BAJA CALIFORNIA,ENSENADA,ENSENADA,203014741,"DENEBOLA, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,45617,LUCINA ELENA,2503007223-5,PEZ ESPADA,12503071001,2012-06-05,2016-06-04
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005879,"PESQUERA JALILI, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,55079,"JESUS OMAR ""EL CHONCHO""",2503014223-4,CALAMAR GIGANTE,125080167086,2012-06-05,2014-06-04
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005366,"OPERADORA MARÍTIMA DEL PACÍFICO, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,60913,VICTORIA XIII,2503056423-4,TIBURON,125080832070,2012-06-04,2014-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005366,"OPERADORA MARÍTIMA DEL PACÍFICO, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,55228,VICTORIA XIX,2503026523-5,CALAMAR,12508016766,2012-06-04,2014-06-03
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005366,"OPERADORA MARÍTIMA DEL PACÍFICO, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,60822,KUKULKAN IV,2503055523-2,TIBURON,125080832071,2012-06-04,2015-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005861,"PESCAMIL, S.A. DE C.V.",LITORAL DEL OCEANO ,55251,ZOE,2503025023-4,TIBURON,126047832085,2012-05-31,2015-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005879,"PESQUERA JALILI, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,55079,"JESUS OMAR ""EL CHONCHO""",2503014223-4,TIBURON,11806983284,2012-05-31,2016-04-30
2012,SONORA,GUAYMAS,H. GUAYMAS,2604007811,"PESQUERA DELLY, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO Y GOLFO DE CALIFORNIA,22319,NETO,2602256923-3,PULPO,126047728017,2012-05-29,2014-05-28
2012,SONORA,GUAYMAS,H. GUAYMAS,2604007811,"PESQUERA DELLY, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO Y GOLFO DE CALIFORNIA,22319,NETO,2602256923-3,CALAMAR GIGANTE,126047168139,2012-05-29,2016-05-28
2012,SONORA,GUAYMAS,H. GUAYMAS,2604007811,"PESQUERA DELLY, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO Y GOLFO DE CALIFORNIA,49478,DELLY IV,2602024823-3,CALAMAR GIGANTE,126047167032,2012-05-29,2016-05-28
2012,SINALOA,MAZATLÁN,MAZATLAN,2508009566,"PESQUERA MARBEA, S.A. DE C.V.","AGUAS DE JURIDICCION NACIONAL E INTERNACIONAL DEL OCEANO PACIFICO,ASI COMO LA CAPTURA DE TUNIDOS EN LA ZONA ECONOMICA EXCLUSIVA O DE CONSERVACION PESQUERA DE OTROS PAISES SIEMPRE Y CUANDO LA EMPRESA OBTENGA CONCESION, PERMISO O AUTORIZACIÓN O CUALQUIER ACTO JURIDICO SIMILAR POR PARTE DEL GOBIERNO O PAIS DE QUE SE TRATE.",46185,MARIA BEATRIZ,2503167033-1,TUNIDOS,10203099777,2012-05-29,2016-05-28
2012,SONORA,GUAYMAS,GUAYMAS,2604000790,JESUS CASTO ALVERDE ALONSO,"DE ACUERDO A LOS SEÑALADO EN EL ART. 2° FRACC. III 8 FRACC III Y XII DE LA LGPAS ASI COMO EN LO ESTABLECIDO POR LA CARTA NACIONAL PESQUERA EN EL D.O.F. EL 02/12/2010 EL AREA DE OPERACION SE CIRCUNSCRIBE A LAS AGUAS DE JURISDICCION FEDERAL DEL GOLFO DE CALIFORNIA, ASI MISMO SE ATENDERA A LO QUE SEÑALE EL PLAN DE MANEJO PUBLICADO POR EL INAPESCA.",38935,CARLI-FORNIA,2602291823-8,PELAGICOS MENORES,126047793073,2012-05-28,2014-05-27
2012,BAJA CALIFORNIA,ENSENADA,,203014501,"COMERCIALIZADORA 3 HERMANOS, S. DE R.L. DE C.V.",AGUAS DE JURIDICCION FEDERAL EN EL LITORAL DEL OCEANO PACIFICO,48314,ALBATROS,0201044723-5,CALAMAR GIGANTE,1020301670028,2012-05-24,2016-05-23
2012,BAJA CALIFORNIA,ENSENADA,,203014501,"COMERCIALIZADORA 3 HERMANOS, S. DE R.L. DE C.V.",AGUAS DE JURICCION FEDERAL EN EL LITORAL DEL OCEANO PACIFICO,48314,ALBATROS,0201044723-5,TIBURON,1020308320257,2012-05-24,2016-04-30
2012,VERACRUZ,TUXPAN,TUXPAN,3010002651,JUAN MANUEL SALAS FERRER,LITORAL DEL GOLFO DE MEXICO Y MAR CARIBE,34421,EL GAVILAN,3001556123-9,TIBURON,22808483213,2012-05-24,2016-04-30
2012,BAJA CALIFORNIA,ENSENADA,ENSENADA,203004478,"NAVIERA MEXICANA SAN BERNARDO, S.A. DE C.V.",AGUAS DE JURIDICCION FEDERAL DEL LITORAL DEL OCEANO PACIFICO,46987,DAMASTA,0201082433-6,TIBURON,1020308320240,2012-05-24,2016-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508007388,"PESQUERA RIOSLA, S.A. DE C.V.",LITORAL DEL OCEANO PACIFICO,17715,6 DE FEBRERO,2503062823-6,CALAMAR GIGANTE,12508016712B,2012-05-24,2014-05-23
